chr	pos	fst	stat
Chr16	3175000	0.151844	1.low	
Chr16	3225000	0.210872	1.low	
Chr16	3275000	0.157845	1.low	
Chr16	3325000	0.128694	1.low	
Chr16	3375000	0.191193	2.mid	
Chr16	3425000	0.228513	2.mid	
Chr16	3475000	0.293780	2.mid	
Chr16	3525000	0.301902	2.mid	
Chr16	3575000	0.200726	2.mid	
Chr16	3625000	0.166682	2.mid	
Chr16	3675000	0.172015	2.mid	
Chr16	3725000	0.220814	2.mid	
Chr16	3775000	0.228985	2.mid	
Chr16	3825000	0.191788	2.mid	
Chr16	3875000	0.197816	2.mid	
Chr16	3925000	0.183876	2.mid	
Chr16	3975000	0.222350	2.mid	
Chr16	4025000	0.129931	2.mid	
Chr16	4075000	0.196262	2.mid	
Chr16	4125000	0.133661	2.mid	
Chr16	4175000	0.172039	2.mid	
Chr16	4225000	0.138587	2.mid	
Chr16	4275000	0.237886	2.mid	
Chr16	4325000	0.160453	2.mid	
Chr16	4375000	0.140935	2.mid	
Chr16	4425000	0.140736	2.mid	
Chr16	4475000	0.222040	2.mid	
Chr16	4525000	0.224002	2.mid	
Chr16	4575000	0.127914	2.mid	
Chr16	4625000	0.161628	2.mid	
Chr16	4675000	0.225595	2.mid	
Chr16	4725000	0.251883	2.mid	
Chr16	4775000	0.303307	2.mid	
Chr16	4825000	0.239071	2.mid	
Chr16	4875000	0.234160	2.mid	
Chr16	4925000	0.289566	3.high	
Chr16	4975000	0.369356	3.high	
Chr16	5025000	0.581932	3.high	
Chr16	5075000	0.494670	3.high	
Chr16	5125000	0.268183	3.high	
Chr16	5175000	0.359324	3.high	
Chr16	5225000	0.319285	3.high	
Chr16	5275000	0.410101	3.high	
Chr16	5325000	0.321486	3.high	
Chr16	5375000	0.258761	3.high	
Chr16	5425000	0.288256	3.high	
Chr16	5475000	0.165560	2.mid	
Chr16	5525000	0.072902	2.mid	
Chr16	5575000	0.156733	2.mid	
Chr16	5625000	0.223725	2.mid	
Chr16	5675000	0.235263	2.mid	
Chr16	5725000	0.369226	2.mid	
Chr16	5775000	0.114995	1.low	
Chr16	5825000	0.178670	1.low	
Chr16	5875000	0.122912	1.low	
Chr16	5925000	0.165021	1.low	
Chr16	5975000	0.117845	1.low	
Chr16	6025000	0.107876	1.low	
Chr16	6075000	0.118887	1.low	
Chr16	6125000	0.159571	1.low	
Chr16	6175000	0.130209	1.low	
Chr16	6225000	0.148270	1.low	
Chr16	6275000	0.128871	1.low	
Chr16	6325000	0.167868	1.low	
Chr16	6375000	0.102015	1.low	
Chr16	6425000	0.148027	1.low	
Chr16	6475000	0.109316	1.low	
Chr16	6525000	0.142680	1.low	
Chr16	6575000	0.107929	1.low	
Chr16	6625000	0.136541	1.low	
Chr16	6675000	0.237956	2.mid	
Chr16	6725000	0.287928	2.mid	
Chr16	6775000	0.296022	2.mid	
Chr16	6825000	0.216004	2.mid	
Chr16	6875000	0.151678	2.mid	
Chr16	6925000	0.200541	2.mid	
Chr16	6975000	0.181002	2.mid	
Chr16	7025000	0.160108	2.mid	
Chr16	7075000	0.146446	2.mid	
Chr16	7125000	0.098208	2.mid	
Chr16	7175000	0.195692	2.mid	
Chr16	7225000	0.185691	2.mid	
Chr16	7275000	0.190004	2.mid	
Chr16	7325000	0.094753	2.mid	
Chr16	7375000	0.205000	2.mid	
Chr16	7425000	0.248907	2.mid	
Chr16	7475000	0.139076	1.low	
Chr16	7525000	0.133665	1.low	
Chr16	7575000	0.108336	1.low	
Chr16	7625000	0.176737	1.low	
Chr16	7675000	0.188490	1.low	
Chr16	7725000	0.142452	1.low	
Chr16	7775000	0.154954	1.low	
Chr16	7825000	0.130016	1.low	
Chr16	7875000	0.169204	1.low	
Chr16	7925000	0.261774	2.mid	
Chr16	7975000	0.161569	2.mid	
Chr16	8025000	0.239560	2.mid	
Chr16	8075000	0.095828	1.low	
Chr16	8125000	0.089412	1.low	
Chr16	8175000	0.132387	1.low	
Chr16	8225000	0.180080	1.low	
Chr16	8275000	0.108783	1.low	
Chr16	8325000	0.142735	1.low	
Chr16	8375000	0.208604	1.low	
Chr16	8425000	0.112848	1.low	
Chr16	8475000	0.170792	1.low	
Chr16	8525000	0.076541	1.low	
Chr16	8575000	0.064676	1.low	
Chr16	8625000	0.115658	1.low	
Chr16	8675000	0.082221	1.low	
Chr16	8825000	0.224465	1.low	
Chr16	8875000	0.145269	1.low	
Chr16	8925000	0.193649	1.low	
Chr16	8975000	0.163755	1.low	
Chr16	9025000	0.180468	1.low	
Chr16	9075000	0.155320	1.low	
Chr16	9125000	0.198088	1.low	
Chr16	9175000	0.150961	1.low	
Chr16	9225000	0.149540	1.low	
Chr16	9275000	0.104384	1.low	
Chr16	9325000	0.134031	1.low	
Chr16	9375000	0.158347	1.low	
Chr16	9425000	0.224896	2.mid	
Chr16	9475000	0.185464	2.mid	
Chr16	9525000	0.219035	2.mid	
Chr16	9575000	0.200507	2.mid	
Chr16	9625000	0.127534	2.mid	
Chr16	9675000	0.158478	2.mid	
Chr16	9725000	0.257479	2.mid	
Chr16	9775000	0.212824	2.mid	
Chr16	9825000	0.203542	2.mid	
Chr16	9875000	0.157202	1.low	
Chr16	9925000	0.176684	1.low	
Chr16	9975000	0.163749	1.low	
Chr16	10025000	0.168664	1.low	
Chr16	10075000	0.090118	1.low	
Chr16	10125000	0.071922	1.low	
Chr16	10175000	0.181699	2.mid	
Chr16	10225000	0.304462	2.mid	
Chr16	10275000	0.302912	2.mid	
Chr16	10325000	0.169057	2.mid	
Chr16	10375000	0.255205	2.mid	
Chr16	10425000	0.185766	2.mid	
Chr16	10475000	0.243168	2.mid	
Chr16	10525000	0.246503	2.mid	
Chr16	10575000	0.409791	3.high	
Chr16	10625000	0.447151	3.high	
Chr16	10725000	0.204775	2.mid	
Chr16	10775000	0.193869	2.mid	
Chr16	10825000	0.225968	2.mid	
Chr16	10875000	0.237457	2.mid	
Chr16	10925000	0.343432	3.high	
Chr16	10975000	0.197527	2.mid	
Chr16	11025000	0.162474	2.mid	
Chr16	11075000	0.237932	2.mid	
Chr16	11125000	0.238820	2.mid	
Chr16	11175000	0.201885	2.mid	
Chr16	11225000	0.212183	2.mid	
Chr16	11275000	0.151853	1.low	
Chr16	11325000	0.089917	1.low	
Chr16	11375000	0.145726	1.low	
Chr16	11425000	0.181231	2.mid	
Chr16	11475000	0.186130	2.mid	
Chr16	11525000	0.219445	2.mid	
Chr16	11575000	0.250496	2.mid	
Chr16	11625000	0.195956	2.mid	
Chr16	11675000	0.156967	2.mid	
Chr16	11725000	0.301790	2.mid	
Chr16	11775000	0.267971	2.mid	
Chr16	11825000	0.155284	2.mid	
Chr16	11875000	0.088526	2.mid	
Chr16	11925000	0.184557	2.mid	
Chr16	11975000	0.157417	2.mid	
Chr16	12025000	0.323072	2.mid	
Chr16	12075000	0.158392	1.low	
Chr16	12125000	0.156189	1.low	
Chr16	12175000	0.174981	1.low	
Chr16	12225000	0.109114	1.low	
Chr16	12275000	0.199784	1.low	
Chr16	12325000	0.154708	1.low	
Chr16	12375000	0.175584	1.low	
Chr16	12425000	0.099458	1.low	
Chr16	12475000	0.098167	1.low	
Chr16	12525000	0.136683	1.low	
Chr16	12575000	0.158171	1.low	
Chr16	12625000	0.129964	1.low	
Chr16	12675000	0.167340	1.low	
Chr16	12725000	0.123781	1.low	
Chr16	12775000	0.200358	2.mid	
Chr16	12825000	0.294125	2.mid	
Chr16	12875000	0.256732	2.mid	
Chr16	12925000	0.177535	2.mid	
Chr16	12975000	0.101055	1.low	
Chr16	13025000	0.111496	1.low	
Chr16	13075000	0.108248	1.low	
Chr16	13125000	0.223010	2.mid	
Chr16	13175000	0.203074	2.mid	
Chr16	13225000	0.267778	2.mid	
Chr16	13275000	0.211077	2.mid	
Chr16	13325000	0.177451	2.mid	
Chr16	13375000	0.139490	2.mid	
Chr16	13425000	0.401596	3.high	
Chr16	13475000	0.325415	3.high	
Chr16	13525000	0.267800	2.mid	
Chr16	13575000	0.150868	2.mid	
Chr16	13625000	0.126711	2.mid	
Chr16	13675000	0.208719	2.mid	
Chr16	13725000	0.183247	2.mid	
Chr16	13775000	0.189622	2.mid	
Chr16	13825000	0.151737	2.mid	
Chr16	13875000	0.220554	2.mid	
Chr16	13925000	0.258784	2.mid	
Chr16	13975000	0.265882	2.mid	
Chr16	14025000	0.209036	2.mid	
Chr16	14075000	0.139414	2.mid	
Chr16	14125000	0.162408	2.mid	
Chr16	14175000	0.206457	2.mid	
Chr16	14225000	0.210393	2.mid	
Chr16	14275000	0.216061	2.mid	
Chr16	14325000	0.159235	1.low	
Chr16	14375000	0.174281	1.low	
Chr16	14425000	0.117617	1.low	
Chr17	75000	0.148519	1.low	
Chr17	125000	0.159694	1.low	
Chr17	175000	0.112027	1.low	
Chr17	225000	0.098898	1.low	
Chr17	275000	0.126388	1.low	
Chr17	325000	0.091225	1.low	
Chr17	375000	0.165879	1.low	
Chr17	425000	0.085664	1.low	
Chr17	475000	0.127322	1.low	
Chr17	525000	0.101965	1.low	
Chr17	575000	0.117392	1.low	
Chr17	625000	0.113535	1.low	
Chr17	675000	0.121682	1.low	
Chr17	725000	0.117403	1.low	
Chr17	775000	0.098750	1.low	
Chr17	825000	0.103504	1.low	
Chr17	875000	0.090525	1.low	
Chr17	925000	0.141878	1.low	
Chr17	975000	0.191494	2.mid	
Chr17	1025000	0.181570	2.mid	
Chr17	1075000	0.238338	2.mid	
Chr17	1125000	0.221201	2.mid	
Chr17	1175000	0.209031	2.mid	
Chr17	1225000	0.151810	1.low	
Chr17	1275000	0.139759	1.low	
Chr17	1325000	0.125423	1.low	
Chr17	1375000	0.106721	1.low	
Chr17	1425000	0.086310	1.low	
Chr17	1475000	0.140875	1.low	
Chr17	1525000	0.119889	1.low	
Chr17	1575000	0.119974	1.low	
Chr17	1625000	0.164542	1.low	
Chr17	1675000	0.148792	1.low	
Chr17	1725000	0.140120	1.low	
Chr17	1775000	0.147913	1.low	
Chr17	1825000	0.139419	1.low	
Chr17	1875000	0.144129	1.low	
Chr17	1925000	0.116546	1.low	
Chr17	1975000	0.185503	1.low	
Chr17	2025000	0.146978	1.low	
Chr17	2075000	0.112782	1.low	
Chr17	2125000	0.189043	1.low	
Chr17	2175000	0.216397	1.low	
Chr17	2225000	0.121474	1.low	
Chr17	2275000	0.145237	1.low	
Chr17	2325000	0.166316	1.low	
Chr17	2375000	0.098803	1.low	
Chr17	2425000	0.127261	1.low	
Chr17	2475000	0.157688	1.low	
Chr17	2525000	0.232300	2.mid	
Chr17	2575000	0.245778	2.mid	
Chr17	2625000	0.375205	3.high	
Chr17	2675000	0.245675	2.mid	
Chr17	2725000	0.210286	2.mid	
Chr17	2775000	0.236114	2.mid	
Chr17	2825000	0.273061	2.mid	
Chr17	2875000	0.256576	2.mid	
Chr17	2925000	0.157222	2.mid	
Chr17	2975000	0.174538	2.mid	
Chr17	3025000	0.118478	2.mid	
Chr17	3075000	0.167711	2.mid	
Chr17	3125000	0.210678	2.mid	
Chr17	3175000	0.131133	2.mid	
Chr17	3225000	0.145828	2.mid	
Chr17	3275000	0.216068	2.mid	
Chr17	3325000	0.149072	2.mid	
Chr17	3375000	0.135493	2.mid	
Chr17	3425000	0.244711	2.mid	
Chr17	3525000	0.117215	2.mid	
Chr17	3575000	0.199123	2.mid	
Chr17	3625000	0.206854	2.mid	
Chr17	3675000	0.097306	1.low	
Chr17	3725000	0.172964	1.low	
Chr17	3775000	0.149412	1.low	
Chr17	3825000	0.152853	1.low	
Chr17	3875000	0.228649	1.low	
Chr17	3925000	0.159358	1.low	
Chr17	3975000	0.137303	1.low	
Chr17	4025000	0.155175	1.low	
Chr17	4075000	0.134462	1.low	
Chr17	4125000	0.132678	1.low	
Chr17	4175000	0.132897	1.low	
Chr17	4225000	0.138633	1.low	
Chr17	4275000	0.183381	2.mid	
Chr17	4325000	0.262990	2.mid	
Chr17	4375000	0.162522	1.low	
Chr17	4425000	0.119847	1.low	
Chr17	4475000	0.051546	1.low	
Chr17	4525000	0.043290	1.low	
Chr17	4575000	0.123284	1.low	
Chr17	4625000	0.166506	1.low	
Chr17	4675000	0.119472	1.low	
Chr17	4725000	0.155516	1.low	
Chr17	4775000	0.183137	1.low	
Chr17	4825000	0.128300	1.low	
Chr17	4875000	0.121990	1.low	
Chr17	4925000	0.154405	1.low	
Chr17	4975000	0.146449	1.low	
Chr17	5025000	0.112119	1.low	
Chr17	5075000	0.159926	1.low	
Chr17	5125000	0.137550	1.low	
Chr17	5175000	0.121075	1.low	
Chr17	5225000	0.206421	1.low	
Chr17	5275000	0.128119	1.low	
Chr17	5325000	0.096259	1.low	
Chr17	5375000	0.166616	1.low	
Chr17	5425000	0.129644	1.low	
Chr17	5475000	0.121214	1.low	
Chr17	5525000	0.173575	1.low	
Chr17	5575000	0.209699	2.mid	
Chr17	5625000	0.220748	2.mid	
Chr17	5675000	0.202705	2.mid	
Chr17	5725000	0.270015	2.mid	
Chr17	5775000	0.127647	2.mid	
Chr17	5825000	0.186385	2.mid	
Chr17	5875000	0.216345	2.mid	
Chr17	5925000	0.087504	2.mid	
Chr17	5975000	0.328742	2.mid	
Chr17	6025000	0.207032	2.mid	
Chr17	6075000	0.182029	2.mid	
Chr17	6125000	0.226106	2.mid	
Chr17	6175000	0.238010	2.mid	
Chr17	6225000	0.140986	1.low	
Chr17	6275000	0.141686	1.low	
Chr17	6325000	0.115509	1.low	
Chr17	6375000	0.185753	1.low	
Chr17	6425000	0.169260	1.low	
Chr17	6475000	0.129757	1.low	
Chr17	6525000	0.056859	1.low	
Chr17	6575000	0.188095	1.low	
Chr17	6625000	0.059824	1.low	
Chr17	6675000	0.132299	1.low	
Chr17	6725000	0.129949	1.low	
Chr17	6775000	0.322276	2.mid	
Chr17	6825000	0.158195	1.low	
Chr17	6925000	0.110095	1.low	
Chr17	6975000	0.156419	1.low	
Chr17	7025000	0.105450	1.low	
Chr17	7075000	0.131284	1.low	
Chr17	7125000	0.119711	1.low	
Chr17	7175000	0.095864	1.low	
Chr17	7225000	0.123138	1.low	
Chr17	7275000	0.075306	1.low	
Chr17	7325000	0.108343	1.low	
Chr17	7375000	0.132957	1.low	
Chr17	7425000	0.229220	1.low	
Chr17	7475000	0.160361	1.low	
Chr17	7525000	0.140422	1.low	
Chr17	7575000	0.136151	1.low	
Chr17	7625000	0.128713	1.low	
Chr17	7675000	0.134534	1.low	
Chr17	7775000	0.152147	1.low	
Chr17	7825000	0.111497	1.low	
Chr17	7875000	0.085912	1.low	
Chr17	7925000	0.247051	2.mid	
Chr17	7975000	0.136725	1.low	
Chr17	8025000	0.137213	1.low	
Chr17	8075000	0.106826	1.low	
Chr17	8125000	0.126103	1.low	
Chr17	8175000	0.087426	1.low	
Chr17	8225000	0.123880	1.low	
Chr17	8275000	0.162532	1.low	
Chr17	8325000	0.143838	1.low	
Chr17	8375000	0.193427	1.low	
Chr17	8425000	0.138013	1.low	
Chr17	8475000	0.131418	1.low	
Chr17	8525000	0.347978	3.high	
Chr17	8575000	0.356479	3.high	
Chr17	8625000	0.273642	3.high	
Chr17	8675000	0.237645	2.mid	
Chr17	8725000	0.209877	2.mid	
Chr17	8775000	0.252267	2.mid	
Chr17	8825000	0.223034	2.mid	
Chr17	8875000	0.173644	2.mid	
Chr17	8925000	0.258762	2.mid	
Chr17	8975000	0.253715	2.mid	
Chr17	9025000	0.336083	2.mid	
Chr17	9075000	0.197019	2.mid	
Chr17	9125000	0.126438	2.mid	
Chr17	9175000	0.195922	2.mid	
Chr17	9225000	0.144029	2.mid	
Chr17	9275000	0.260840	2.mid	
Chr17	9325000	0.129993	2.mid	
Chr17	9375000	0.190169	2.mid	
Chr17	9425000	0.169389	2.mid	
Chr17	9475000	0.198595	2.mid	
Chr17	9525000	0.212804	2.mid	
Chr17	9575000	0.101962	2.mid	
Chr17	9625000	0.195715	2.mid	
Chr17	9675000	0.296493	3.high	
Chr17	9725000	0.397309	3.high	
Chr17	9775000	0.130319	2.mid	
Chr17	9825000	0.195477	2.mid	
Chr17	9875000	0.293394	2.mid	
Chr17	9925000	0.271906	2.mid	
Chr17	9975000	0.216921	2.mid	
Chr17	10025000	0.115376	2.mid	
Chr17	10075000	0.188513	2.mid	
Chr17	10125000	0.197230	2.mid	
Chr17	10175000	0.139352	2.mid	
Chr17	10225000	0.229245	2.mid	
Chr17	10275000	0.206582	2.mid	
Chr17	10325000	0.144202	2.mid	
Chr17	10375000	0.244240	2.mid	
Chr17	10425000	0.209391	2.mid	
Chr17	10475000	0.167155	2.mid	
Chr17	10525000	0.211621	2.mid	
Chr17	10575000	0.220818	2.mid	
Chr17	10625000	0.225530	2.mid	
Chr17	10675000	0.218210	2.mid	
Chr17	10725000	0.228396	2.mid	
Chr17	10775000	0.202061	2.mid	
Chr17	10825000	0.278184	2.mid	
Chr17	10875000	0.241663	2.mid	
Chr17	10925000	0.162395	2.mid	
Chr17	10975000	0.189254	2.mid	
Chr17	11025000	0.254467	2.mid	
Chr17	11075000	0.276198	2.mid	
Chr17	11125000	0.128469	1.low	
Chr17	11175000	0.100641	1.low	
Chr17	11225000	0.192956	1.low	
Chr17	11275000	0.117502	1.low	
Chr17	11325000	0.116813	1.low	
Chr17	11375000	0.116920	1.low	
Chr17	11425000	0.210910	1.low	
Chr17	11475000	0.106270	1.low	
Chr17	11525000	0.137870	1.low	
Chr17	11575000	0.157951	1.low	
Chr17	11625000	0.153269	1.low	
Chr17	11675000	0.147858	1.low	
Chr17	11725000	0.180451	1.low	
Chr17	11775000	0.131405	1.low	
Chr17	11825000	0.147051	1.low	
Chr17	11875000	0.121675	1.low	
Chr17	11925000	0.072592	1.low	
Chr17	11975000	0.099211	1.low	
Chr17	12025000	0.126826	1.low	
Chr17	12075000	0.124976	1.low	
Chr17	12125000	0.105189	1.low	
Chr17	12175000	0.091469	1.low	
Chr17	12225000	0.109182	1.low	
Chr17	12275000	0.098232	1.low	
Chr17	12325000	0.092238	1.low	
Chr17	12375000	0.110899	1.low	
Chr17	12425000	0.193498	2.mid	
Chr17	12475000	0.268856	2.mid	
Chr17	12525000	0.250685	2.mid	
Chr17	12575000	0.297023	2.mid	
Chr17	12625000	0.165040	2.mid	
Chr17	12675000	0.098071	2.mid	
Chr17	12725000	0.194380	2.mid	
Chr17	12775000	0.194340	2.mid	
Chr17	12825000	0.154894	2.mid	
Chr17	12875000	0.250683	2.mid	
Chr17	12925000	0.254051	2.mid	
Chr17	12975000	0.161881	1.low	
Chr17	13025000	0.092471	1.low	
Chr17	13075000	0.135092	1.low	
Chr17	13125000	0.115136	1.low	
Chr17	13175000	0.088107	1.low	
Chr17	13225000	0.141471	1.low	
Chr17	13275000	0.134324	1.low	
Chr17	13325000	0.129851	1.low	
Chr17	13375000	0.111741	1.low	
Chr17	13425000	0.146737	1.low	
Chr17	13475000	0.175519	1.low	
Chr17	13525000	0.134219	1.low	
Chr17	13575000	0.136463	1.low	
Chr17	13625000	0.126431	1.low	
Chr17	13675000	0.102095	1.low	
Chr17	13725000	0.181419	1.low	
Chr17	13775000	0.150652	1.low	
Chr17	13825000	0.151778	1.low	
Chr17	13875000	0.185432	2.mid	
Chr17	13925000	0.173424	2.mid	
Chr17	13975000	0.204892	2.mid	
Chr17	14025000	0.294228	2.mid	
Chr17	14075000	0.211801	2.mid	
Chr17	14125000	0.170212	2.mid	
Chr17	14175000	0.210589	2.mid	
Chr17	14225000	0.148170	1.low	
Chr17	14275000	0.147826	1.low	
Chr17	14325000	0.108066	1.low	
Chr17	14375000	0.108991	1.low	
Chr17	14425000	0.093914	1.low	
Chr17	14475000	0.182364	1.low	
Chr17	14525000	0.128167	1.low	
Chr17	14575000	0.125698	1.low	
Chr17	14625000	0.135316	1.low	
Chr17	14675000	0.163495	1.low	
Chr17	14725000	0.143863	1.low	
Chr17	14775000	0.134845	1.low	
Chr17	14825000	0.112327	1.low	
Chr17	14875000	0.136872	1.low	
Chr17	14925000	0.104054	1.low	
Chr17	14975000	0.234795	1.low	
Chr17	15025000	0.130120	1.low	
Chr17	15075000	0.103928	1.low	
Chr17	15125000	0.108899	1.low	
Chr17	15175000	0.120139	1.low	
Chr17	15225000	0.116545	1.low	
Chr17	15275000	0.128350	1.low	
Chr17	15325000	0.188396	1.low	
Chr17	15375000	0.148412	1.low	
Chr17	15425000	0.104276	1.low	
Chr17	15475000	0.178298	1.low	
Chr17	15525000	0.190043	1.low	
Chr17	15575000	0.184449	1.low	
Chr17	15625000	0.088810	1.low	
Chr17	15675000	0.109552	1.low	
Chr17	15725000	0.056578	1.low	
Chr17	15775000	0.109812	1.low	
Chr17	15825000	0.089590	1.low	
Chr17	15875000	0.126554	1.low	
Chr17	15925000	0.103682	1.low	
Chr17	15975000	0.093413	1.low	
Chr17	16025000	0.075597	1.low	
Chr18	75000	0.194492	2.mid	
Chr18	125000	0.206970	2.mid	
Chr18	175000	0.249338	2.mid	
Chr18	225000	0.206928	2.mid	
Chr18	275000	0.200457	2.mid	
Chr18	325000	0.174103	2.mid	
Chr18	375000	0.166554	2.mid	
Chr18	425000	0.419097	3.high	
Chr18	475000	0.257900	2.mid	
Chr18	525000	0.268761	2.mid	
Chr18	575000	0.182464	2.mid	
Chr18	625000	0.195859	2.mid	
Chr18	675000	0.203547	2.mid	
Chr18	725000	0.143640	1.low	
Chr18	775000	0.083062	1.low	
Chr18	825000	0.183790	1.low	
Chr18	875000	0.101407	1.low	
Chr18	925000	0.102741	1.low	
Chr18	975000	0.107488	1.low	
Chr18	1025000	0.188240	2.mid	
Chr18	1075000	0.259722	2.mid	
Chr18	1125000	0.133889	2.mid	
Chr18	1175000	0.169060	2.mid	
Chr18	1225000	0.207507	2.mid	
Chr18	1275000	0.162161	2.mid	
Chr18	1325000	0.258733	2.mid	
Chr18	1375000	0.278480	2.mid	
Chr18	1425000	0.264920	2.mid	
Chr18	1475000	0.188367	2.mid	
Chr18	1525000	0.254119	2.mid	
Chr18	1575000	0.276626	2.mid	
Chr18	1625000	0.285996	2.mid	
Chr18	1675000	0.253443	2.mid	
Chr18	1725000	0.137348	2.mid	
Chr18	1775000	0.314295	2.mid	
Chr18	1825000	0.210450	2.mid	
Chr18	1875000	0.184084	2.mid	
Chr18	1925000	0.205650	2.mid	
Chr18	1975000	0.225764	2.mid	
Chr18	2025000	0.250716	2.mid	
Chr18	2075000	0.129696	2.mid	
Chr18	2125000	0.216531	2.mid	
Chr18	2175000	0.248162	2.mid	
Chr18	2225000	0.273899	2.mid	
Chr18	2275000	0.287300	2.mid	
Chr18	2325000	0.221793	2.mid	
Chr18	2375000	0.220713	2.mid	
Chr18	2425000	0.186223	2.mid	
Chr18	2475000	0.220389	2.mid	
Chr18	2525000	0.187291	2.mid	
Chr18	2575000	0.165974	2.mid	
Chr18	2625000	0.221924	2.mid	
Chr18	2675000	0.229564	2.mid	
Chr18	2725000	0.288496	3.high	
Chr18	2775000	0.320954	3.high	
Chr18	2825000	0.190677	3.high	
Chr18	2875000	0.322798	3.high	
Chr18	2925000	0.250920	3.high	
Chr18	2975000	0.243494	3.high	
Chr18	3025000	0.257623	3.high	
Chr18	3075000	0.321499	3.high	
Chr18	3125000	0.172608	2.mid	
Chr18	3175000	0.225900	2.mid	
Chr18	3225000	0.368233	3.high	
Chr18	3275000	0.242807	3.high	
Chr18	3325000	0.314656	3.high	
Chr18	3375000	0.395178	3.high	
Chr18	3425000	0.369982	3.high	
Chr18	3475000	0.160893	3.high	
Chr18	3525000	0.315288	3.high	
Chr18	3575000	0.438926	3.high	
Chr18	3625000	0.250138	2.mid	
Chr18	3675000	0.187080	2.mid	
Chr18	3725000	0.089123	1.low	
Chr18	3775000	0.099502	1.low	
Chr18	3825000	0.315082	2.mid	
Chr18	3875000	0.102369	1.low	
Chr18	3925000	0.175709	1.low	
Chr18	3975000	0.161116	1.low	
Chr18	4025000	0.112238	1.low	
Chr18	4075000	0.179529	2.mid	
Chr18	4125000	0.196429	2.mid	
Chr18	4175000	0.169788	2.mid	
Chr18	4225000	0.196409	2.mid	
Chr18	4275000	0.241847	2.mid	
Chr18	4325000	0.359556	3.high	
Chr18	4375000	0.484862	3.high	
Chr18	4425000	0.636196	3.high	
Chr18	4475000	0.432331	3.high	
Chr18	4525000	0.353870	3.high	
Chr18	4575000	0.249675	2.mid	
Chr18	4625000	0.284455	2.mid	
Chr18	4675000	0.292706	2.mid	
Chr18	4725000	0.123667	1.low	
Chr18	4775000	0.165104	1.low	
Chr18	4875000	0.170091	1.low	
Chr18	4925000	0.103982	1.low	
Chr18	4975000	0.145364	1.low	
Chr18	5025000	0.053185	1.low	
Chr18	5075000	0.341335	3.high	
Chr18	5125000	0.471405	3.high	
Chr18	5175000	0.373776	3.high	
Chr18	5225000	0.246881	2.mid	
Chr18	5275000	0.270061	2.mid	
Chr18	5325000	0.211714	2.mid	
Chr18	5375000	0.209568	2.mid	
Chr18	5425000	0.146681	1.low	
Chr18	5475000	0.150404	1.low	
Chr18	5525000	0.151217	1.low	
Chr18	5575000	0.175003	1.low	
Chr18	5625000	0.156797	1.low	
Chr18	5675000	0.137803	1.low	
Chr18	5725000	0.197467	2.mid	
Chr18	5775000	0.220227	2.mid	
Chr18	5825000	0.203915	2.mid	
Chr18	5875000	0.175025	2.mid	
Chr18	5925000	0.145977	2.mid	
Chr18	5975000	0.143866	2.mid	
Chr18	6025000	0.228525	2.mid	
Chr18	6075000	0.156761	2.mid	
Chr18	6125000	0.183223	2.mid	
Chr18	6175000	0.245108	2.mid	
Chr18	6225000	0.175810	2.mid	
Chr18	6275000	0.184339	2.mid	
Chr18	6325000	0.228785	2.mid	
Chr18	6375000	0.262052	2.mid	
Chr18	6425000	0.097096	2.mid	
Chr18	6475000	0.202655	2.mid	
Chr18	6525000	0.199588	2.mid	
Chr18	6575000	0.302755	3.high	
Chr18	6625000	0.344205	3.high	
Chr18	6925000	0.281371	3.high	
Chr18	6975000	0.133636	2.mid	
Chr18	7025000	0.309991	2.mid	
Chr18	7125000	0.061949	1.low	
Chr18	7225000	0.115999	1.low	
Chr18	7275000	0.218404	2.mid	
Chr18	7325000	0.218217	2.mid	
Chr18	7375000	0.119104	2.mid	
Chr18	7425000	0.256101	2.mid	
Chr18	7475000	0.193310	2.mid	
Chr18	7525000	0.300587	2.mid	
Chr18	7575000	0.241981	2.mid	
Chr18	7625000	0.161680	2.mid	
Chr18	7675000	0.197205	2.mid	
Chr18	7725000	0.191715	2.mid	
Chr18	7775000	0.281809	3.high	
Chr18	7875000	0.346948	3.high	
Chr18	7925000	0.524262	3.high	
Chr18	7975000	0.490239	3.high	
Chr18	8025000	0.319050	3.high	
Chr18	8075000	0.232512	3.high	
Chr18	8125000	0.294917	3.high	
Chr18	8175000	0.368564	3.high	
Chr18	8225000	0.359588	3.high	
Chr18	8275000	0.240973	2.mid	
Chr18	8325000	0.108743	2.mid	
Chr18	8375000	0.232233	2.mid	
Chr18	8425000	0.291281	2.mid	
Chr18	8475000	0.261676	2.mid	
Chr18	8525000	0.136251	2.mid	
Chr18	8575000	0.227063	2.mid	
Chr18	8625000	0.180984	2.mid	
Chr18	8675000	0.208237	2.mid	
Chr18	8725000	0.089935	2.mid	
Chr18	8775000	0.205128	2.mid	
Chr18	8825000	0.247567	2.mid	
Chr18	8875000	0.231737	2.mid	
Chr18	8925000	0.296451	2.mid	
Chr18	8975000	0.247785	2.mid	
Chr18	9025000	0.212696	2.mid	
Chr18	9075000	0.196473	2.mid	
Chr18	9125000	0.146690	1.low	
Chr18	9175000	0.171701	1.low	
Chr18	9225000	0.147907	1.low	
Chr18	9275000	0.065110	1.low	
Chr18	9325000	0.222252	2.mid	
Chr18	9375000	0.285875	2.mid	
Chr18	9425000	0.118668	1.low	
Chr18	9475000	0.118447	1.low	
